MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,SaleType,SaleCondition,LotFrontage_na,Alley_na,MasVnrType_na,MasVnrArea_na,BsmtQual_na,BsmtCond_na,BsmtExposure_na,BsmtFinType1_na,BsmtFinType2_na,Electrical_na,FireplaceQu_na,GarageType_na,GarageYrBlt_na,GarageFinish_na,GarageQual_na,GarageCond_na,PoolQC_na,Fence_na,MiscFeature_na
9,RL,4.3694478524670215,9.935531038425543,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,0,0,Hip,CompShg,CemntBd,CmentBd,,205.0,5,3,PConc,,,,,1126,,0,600,1726,GasA,5,Y,,7.453561871643373,0,0,7.453561871643373,1,0,2,0,3,1,5,8,Typ,1,,,0.0,,3,786,,,Y,171,138,0,0,1,0,,,,0,9,New,Partial,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
5,RM,4.143134726391533,10.163513689237881,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,7,5,5,5,Gable,CompShg,VinylSd,VinylSd,,0.0,3,3,PConc,,,,,0,,0,1362,1362,GasA,5,Y,,7.216709486709457,720,0,7.641084249174914,0,0,2,1,3,1,4,6,Mod,0,,,5.0,,2,484,,,N,280,238,0,0,0,0,,,,0,6,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,3.912023005428146,9.751274153604616,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,16,16,Hip,CompShg,HdBoard,HdBoard,,54.0,3,3,CBlock,,,,,1053,,0,256,1309,GasA,3,Y,,7.199678345691172,0,0,7.199678345691172,1,0,2,0,2,1,3,6,Typ,1,,,16.0,,2,484,,,Y,0,58,0,0,1,0,,,,0,7,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,RL,,10.60191789328415,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,11,11,Gable,CompShg,VinylSd,VinylSd,,731.0,4,3,PConc,,,,,781,,0,503,1284,GasA,5,Y,,7.177782416195197,1140,0,7.803843303538772,1,0,2,1,3,1,4,7,Typ,1,,,11.0,,3,1069,,,Y,0,126,0,0,0,0,,,,0,5,WD,Normal,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,RL,4.060443010546419,10.40831738639914,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,0,0,Gable,CompShg,VinylSd,VinylSd,,0.0,4,3,PConc,,,,,0,,0,879,879,GasA,5,Y,,6.778784897685177,984,0,7.529943370601589,0,0,2,1,4,1,4,9,Typ,1,,,0.0,,3,660,,,Y,100,17,0,0,0,0,,,,0,11,New,Partial,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
6,RL,4.248495242049359,9.807633347681596,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,7,37,2,Gable,CompShg,HdBoard,Wd Shng,,0.0,3,3,CBlock,,,,,656,,0,112,768,GasA,3,Y,,6.643789733147672,0,0,6.643789733147672,1,0,1,0,2,1,3,5,Typ,0,,,21.0,,2,396,,,Y,58,0,0,0,0,0,,,,0,3,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,3.912023005428146,9.195173128198821,Pave,,Reg,Low,AllPub,Inside,Mod,BrkSide,Norm,Norm,1Fam,1Story,1,3,61,57,Gable,CompShg,VinylSd,VinylSd,,0.0,2,2,Slab,,,,,0,,0,0,0,GasA,2,N,,5.811140992976701,0,0,5.811140992976701,0,0,1,0,1,1,2,2,Typ,0,,,,,0,0,,,N,0,0,0,0,0,0,,,,0,1,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,RL,4.382026634673881,9.908238757791791,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,43,43,Gable,CompShg,HdBoard,HdBoard,,0.0,3,3,CBlock,,,,,892,,0,244,1136,GasA,3,Y,,7.035268599281097,0,0,7.035268599281097,1,0,1,0,3,1,3,5,Typ,1,,,43.0,,1,384,,,Y,426,0,0,0,0,0,,,,0,7,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
11,RM,3.4657359027997265,9.07275123664154,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,8,8,Hip,CompShg,VinylSd,VinylSd,,443.0,3,4,PConc,,,,,1201,,0,36,1237,GasA,5,Y,,7.198183577101943,0,0,7.198183577101943,1,0,2,0,2,1,3,5,Typ,0,,,8.0,,2,405,,,Y,0,199,0,0,0,0,,,,0,3,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.189654742026425,9.714424203840492,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,42,42,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,3,CBlock,,,,,312,,1,0,912,GasA,3,Y,,6.815639990074331,0,0,6.815639990074331,0,0,1,0,2,1,3,5,Typ,0,,,42.0,,1,288,,,Y,0,0,0,0,0,0,,,,0,11,WD,Abnorml,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,RL,4.23410650459726,9.682436481017549,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,5,5,45,45,Gable,CompShg,VinylSd,VinylSd,,288.0,3,3,CBlock,,,,,540,,0,324,864,GasA,3,Y,,6.775366090936392,936,0,7.502186486602924,0,0,2,0,4,1,3,8,Typ,1,,,45.0,,1,264,,,Y,0,168,0,0,0,0,,,,0,7,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
10,RL,4.0943445622221,9.801361141894677,Pave,,Reg,Bnk,AllPub,Inside,Mod,SWISU,Norm,Norm,1Fam,2.5Fin,5,8,69,11,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,3,PConc,,,,,378,,0,342,720,GasA,5,Y,,6.9584483932976555,720,1,7.692569648067906,0,0,2,1,4,1,4,8,Typ,1,,,69.0,,1,240,,,Y,262,24,0,0,0,0,,,,0,7,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
5,RL,4.060443010546419,9.802757812481392,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Edwards,Feedr,Norm,1Fam,1.5Fin,5,3,96,10,Gambrel,CompShg,Wd Sdng,VinylSd,,0.0,3,2,PConc,,,,,0,,0,658,658,GasA,3,Y,,6.489204931325317,526,0,7.076653815443951,0,0,1,0,5,1,3,8,Typ,0,,,,,0,0,,,N,0,151,0,0,0,0,,,,0,5,WD,AdjLand,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,RM,4.0943445622221,10.02039976638097,Pave,,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,4,97,57,Hip,CompShg,Wd Sdng,Wd Sdng,,0.0,2,3,CBlock,,,,,0,,0,925,925,GasA,3,N,,6.871091294610546,925,0,7.543802867501509,0,0,1,1,4,2,3,9,Typ,1,,,47.0,,1,308,,,N,0,0,1,0,0,0,,,,0,1,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.31748811353631,9.65083635498207,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,48,5,Gable,CompShg,MetalSd,MetalSd,,0.0,3,3,CBlock,,,,,405,,0,658,1063,GasA,4,Y,,7.190676034332207,0,0,7.190676034332207,1,0,1,0,3,1,4,7,Typ,0,,,33.0,,2,624,,,Y,0,0,0,0,0,0,,,,0,7,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.356708826689592,10.230222288016106,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,27,27,Gable,CompShg,MetalSd,MetalSd,,210.0,3,4,CBlock,,,,,588,,1,606,1422,GasA,3,Y,,7.259819610363186,0,0,7.259819610363186,0,0,2,0,3,1,4,7,Typ,1,,,27.0,,2,576,,,Y,276,0,0,0,0,0,,,,0,6,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
3,RL,4.605170185988092,11.09419244704531,Pave,,Reg,Low,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,4,40,40,Gable,CompShg,HdBoard,Plywood,,0.0,3,3,CBlock,,,,,0,,0,1632,1632,GasA,3,Y,,7.397561535524052,0,0,7.397561535524052,0,0,2,0,4,2,3,8,Typ,0,,,40.0,,2,576,,,P,0,0,0,0,0,0,,,,0,6,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.31748811353631,9.97654550735469,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,9,8,Gable,CompShg,VinylSd,VinylSd,,171.0,4,3,PConc,,,,,0,,0,1630,1630,GasA,5,Y,,7.396335293800808,0,0,7.396335293800808,0,0,2,0,3,1,4,6,Typ,1,,,9.0,,2,451,,,Y,74,234,0,0,0,0,,,,0,10,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
5,C (all),4.653960350157523,9.811103737785912,Pave,,IR1,Lvl,AllPub,Corner,Gtl,IDOTRR,Feedr,Feedr,1Fam,1.5Fin,3,2,94,27,Hip,CompShg,Plywood,Plywood,,0.0,2,2,CBlock,,,,,0,,0,1013,1013,GasA,3,N,,6.920671504248683,0,1,7.330405211844402,0,0,1,0,2,1,2,6,Typ,0,,,,,0,0,,,N,0,0,1,0,0,0,,,,0,10,ConLD,Abnorml,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,RL,4.0943445622221,9.620654483038743,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,5,60,59,Gable,CompShg,BrkFace,Stone,,0.0,3,3,Slab,,,,,0,,0,0,0,Wall,2,N,,6.946975992135418,0,0,6.946975992135418,0,0,2,0,2,2,3,6,Typ,0,,,53.0,,2,420,,,Y,0,0,0,0,0,0,,,,0,6,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
7,RL,4.189654742026425,9.563709027171733,Pave,,Reg,Bnk,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,2Story,6,4,95,60,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,3,PConc,,,,,0,,0,806,806,GasA,3,N,,6.734591659972948,806,0,7.4067107301776405,1,0,1,1,4,1,2,6,Typ,0,,,90.0,,1,216,,,Y,0,66,1,0,0,0,,,,0,5,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
5,RL,4.174387269895637,9.715025249850559,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,4,3,81,59,Gable,CompShg,WdShing,Plywood,,0.0,3,3,BrkTil,,,,,622,,0,500,1122,GasA,3,Y,,7.191429330036379,653,0,7.591357046698551,1,0,2,0,4,1,4,7,Min2,2,,,28.0,,2,576,,,Y,431,44,0,0,0,0,,,,0,12,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.382026634673881,9.95829931831355,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,56,56,Hip,CompShg,HdBoard,HdBoard,,238.0,3,3,CBlock,,,,,1285,,0,131,1416,GasA,3,Y,,7.404887575616125,0,0,7.404887575616125,1,0,1,0,3,1,3,7,Typ,2,,,56.0,,2,418,,,Y,110,0,0,0,0,0,,,,0,10,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,RL,4.23410650459726,9.956827548802483,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,0,0,Gable,CompShg,CemntBd,CmentBd,,270.0,4,3,PConc,,,,,0,,0,1482,1482,GasA,5,Y,,7.301147805856032,1092,0,7.853216388156072,0,0,2,1,3,1,5,10,Typ,1,,,0.0,,3,868,,,Y,0,148,0,0,0,0,,,,0,11,New,Partial,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
7,RL,4.0943445622221,10.362002785998127,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,6,6,88,57,Gambrel,CompShg,Wd Sdng,Wd Sdng,,0.0,3,3,PConc,,,,,0,,0,764,764,GasA,5,Y,,6.966024187106113,764,0,7.508787170634276,0,0,1,0,3,1,3,8,Typ,1,,,67.0,,2,520,,,N,0,0,1,0,0,0,,,,0,7,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8,RL,4.406719247264253,9.885010076007845,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,SLvl,6,5,44,44,Gable,WdShngl,Plywood,Wd Sdng,,259.0,3,3,CBlock,,,,,624,,1,288,1248,GasA,3,Y,,7.2078598714324755,0,0,7.2078598714324755,1,0,1,1,3,1,3,6,Typ,0,,,44.0,,2,520,,,Y,176,0,0,0,0,0,,,,0,6,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
11,RL,,9.178305896628084,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,6,6,33,33,Gable,CompShg,Plywood,Plywood,,0.0,3,3,CBlock,,,,,958,,0,0,958,GasA,3,Y,,6.86484777797086,0,0,6.86484777797086,0,0,2,0,2,1,3,5,Typ,0,,,33.0,,2,440,,,Y,0,60,0,0,0,0,,,,0,10,WD,Normal,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
5,RL,4.1588830833596715,10.32083707046828,Pave,,Reg,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,85,8,Gambrel,CompShg,Wd Sdng,Wd Sdng,,0.0,3,3,BrkTil,,,,,0,,0,833,833,GasA,4,Y,,6.959398512133975,795,0,7.521859252201629,0,0,1,1,4,1,4,8,Typ,1,,,86.0,,2,370,,,N,0,0,0,0,1,0,,,,0,6,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,,10.005291508932173,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,4,33,16,Gable,CompShg,Plywood,Plywood,,0.0,3,3,CBlock,,,,,1116,,0,165,1281,GasA,5,Y,,7.3901814282264295,0,0,7.3901814282264295,1,0,2,0,3,1,3,8,Min1,1,,,16.0,,2,490,,,Y,120,78,0,0,0,0,,,,0,6,WD,Normal,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,,9.9143576958364,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,6,17,17,Gable,CompShg,HdBoard,HdBoard,,106.0,3,3,PConc,,,,,560,,0,598,1158,GasA,4,Y,,7.062191632286556,0,0,7.062191632286556,1,0,2,0,3,1,4,6,Typ,0,,,17.0,,2,400,,,Y,120,26,0,0,0,0,,,,0,7,WD,Normal,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
5,RL,3.9512437185814275,9.848090195903323,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,65,60,Gable,CompShg,VinylSd,VinylSd,,0.0,3,3,CBlock,,,,,94,,0,641,735,GasA,3,Y,,6.682108597449809,689,0,7.304515946460155,0,0,1,1,3,1,3,7,Typ,1,,,61.0,,1,220,,,Y,0,140,0,0,0,0,,,,0,4,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.174387269895637,9.612497065794608,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,42,42,Gable,CompShg,HdBoard,HdBoard,,60.0,3,3,CBlock,,,,,432,,0,460,892,GasA,3,Y,,6.79346613258001,0,0,6.79346613258001,0,0,1,0,3,1,3,5,Typ,0,,,42.0,,1,288,,,Y,0,0,0,0,0,0,,,,0,7,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
0,RM,4.0943445622221,9.620654483038743,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,70,18,Gable,CompShg,MetalSd,MetalSd,,294.0,3,4,CBlock,,,,,510,,0,278,788,GasA,3,Y,,6.6895992691789665,0,0,6.6895992691789665,1,0,1,0,2,1,4,4,Typ,2,,,70.0,,1,240,,,Y,0,0,1,0,0,0,,,,0,2,WD,Abnorml,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.499809670330265,10.64923972378524,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,0,0,Gable,CompShg,VinylSd,VinylSd,,0.0,3,3,PConc,,,,,0,,0,1140,1140,GasA,5,Y,,7.038783541388542,0,0,7.038783541388542,0,0,1,0,3,1,3,6,Typ,0,,,,,0,0,,,Y,36,56,0,0,0,0,,,,0,7,WD,Abnorml,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,RL,4.2626798770413155,9.59700830397419,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,45,45,Hip,CompShg,HdBoard,HdBoard,,415.0,3,3,CBlock,,,,,400,,0,380,780,GasA,3,Y,,6.890609120147166,813,0,7.493317248862145,1,0,1,1,4,1,3,8,Typ,1,,,45.0,,2,483,,,Y,0,50,0,0,0,0,,,,0,10,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,RL,,10.225914500640005,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,31,31,Gable,CompShg,Plywood,Plywood,,298.0,3,3,CBlock,,,,,156,,0,692,848,GasA,3,Y,,7.0192966537150445,912,0,7.615791072035833,0,0,2,1,4,1,4,8,Typ,1,,,31.0,,2,551,,,Y,0,224,0,0,0,0,,,,0,6,WD,Normal,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,FV,4.442651256490317,10.1190015268041,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,10,5,1,1,Gable,CompShg,VinylSd,VinylSd,,160.0,5,3,PConc,,,,,765,,0,252,1017,GasA,5,Y,,6.933423025730715,981,0,7.604396348796338,1,0,2,1,3,1,5,10,Typ,1,,,1.0,,3,812,,,Y,168,52,0,0,0,0,,,,0,4,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
0,RL,4.0943445622221,9.284743197764715,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,87,57,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,3,BrkTil,,,,,0,,0,691,691,GasA,5,Y,,6.53813982376767,0,0,6.53813982376767,0,0,1,0,2,1,5,4,Typ,0,,,87.0,,1,216,,,N,0,20,1,0,0,0,,,,0,1,WD,Abnorml,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,FV,4.31748811353631,9.882401061887073,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,1,1,Gable,CompShg,VinylSd,VinylSd,,0.0,4,3,PConc,,,,,0,,0,768,768,GasA,5,Y,,6.666956792429207,804,0,7.371489295214277,0,0,2,1,3,1,4,6,Typ,0,,,1.0,,2,676,,,Y,0,30,0,0,0,0,,,,0,6,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
5,RL,4.31748811353631,9.94907095485396,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,52,34,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,3,CBlock,,,,,444,,0,550,994,GasA,4,Y,,7.103322062526113,639,0,7.5256399750415355,0,0,2,0,4,1,3,7,Typ,0,,,52.0,,1,325,,,Y,182,0,0,0,0,0,,,,0,10,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,RL,4.0943445622221,9.668460516349608,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,11,11,Gable,CompShg,VinylSd,VinylSd,,0.0,3,3,PConc,,,,,0,,0,994,994,GasA,4,Y,,6.93537044601511,776,0,7.4977617006225685,0,0,2,1,3,1,4,7,Typ,1,,,11.0,,2,442,,,Y,140,60,0,0,0,0,,,,0,6,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,RL,4.174387269895637,9.767054201175956,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,5,5,Gable,CompShg,VinylSd,VinylSd,,252.0,4,3,PConc,,,,,550,,0,334,884,GasA,5,Y,,6.784457062637643,884,0,7.477604243197589,1,0,2,1,3,1,4,8,Typ,0,,,5.0,,2,543,,,Y,0,63,0,0,0,0,,,,0,7,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,RL,4.770684624465665,11.524007690945295,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,10,5,11,10,Hip,CompShg,HdBoard,HdBoard,,1378.0,4,4,PConc,,,,,1387,,0,543,1930,GasA,5,Y,,7.5126175446745105,1796,0,8.196161139282902,1,0,3,1,4,1,4,10,Typ,1,,,11.0,,3,807,,,Y,361,76,0,0,0,0,,,,0,7,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,,10.13993712096363,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,21,21,Gable,CompShg,Wd Sdng,Wd Shng,,85.0,4,3,CBlock,,,,,1258,,0,40,1298,GasA,3,Y,,7.168579897264035,0,0,7.168579897264035,1,0,2,0,3,1,4,5,Typ,1,,,21.0,,2,403,,,Y,165,26,0,0,0,0,,,,0,5,WD,Normal,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.605170185988092,10.532226701846035,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,7,8,51,13,Gable,CompShg,BrkFace,Wd Sdng,,0.0,3,3,CBlock,,,,,1247,,0,254,1501,GasA,3,Y,,7.496097345175956,0,0,7.496097345175956,1,0,2,0,1,1,3,6,Typ,2,,,51.0,,2,484,,,Y,0,54,0,0,1,0,,,,0,3,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1,RM,3.044522437723423,7.834795564944398,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,5,7,36,36,Gable,CompShg,CemntBd,CmentBd,,0.0,3,3,CBlock,,,,,553,,0,77,630,GasA,5,Y,,6.4457198193855785,0,0,6.4457198193855785,1,0,1,0,1,1,5,3,Typ,0,,,,,0,0,,,Y,0,0,0,0,0,0,,,,0,8,WD,Abnorml,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,RM,3.912023005428146,9.407566278407877,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,6,81,26,Gable,CompShg,MetalSd,MetalSd,,0.0,3,4,BrkTil,,,,,397,,0,706,1103,GasA,4,Y,,7.005789019253503,0,0,7.005789019253503,0,0,1,0,2,1,4,5,Typ,1,,,30.0,,2,440,,,Y,166,120,0,0,0,0,,,,0,7,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
5,C (all),4.189654742026425,9.844186452380967,Pave,,Reg,HLS,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,7,110,60,Gable,CompShg,MetalSd,MetalSd,,0.0,3,3,Stone,,,,,0,,0,859,859,GasA,4,Y,,6.755768921984255,319,0,7.071573364211532,0,0,1,0,2,1,3,7,Typ,0,,,46.0,,1,384,,,N,68,0,1,0,0,0,,,,0,1,WD,Abnorml,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
0,RM,3.6888794541139363,9.147713198924293,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,7,91,17,Gable,CompShg,MetalSd,MetalSd,,0.0,3,3,CBlock,,,,,197,,0,999,1196,GasA,5,Y,,7.086737934510577,0,0,7.086737934510577,1,0,1,0,2,1,3,5,Typ,0,,,50.0,,2,440,,,Y,0,0,0,0,0,0,,,,0,7,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,FV,4.276666119016055,9.834438950595139,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,1,0,Gable,CompShg,VinylSd,VinylSd,,0.0,4,3,PConc,,,,,0,,0,1372,1372,GasA,5,Y,,7.22402480828583,0,0,7.22402480828583,0,0,2,0,3,1,4,6,Typ,0,,,0.0,,2,529,,,Y,0,140,0,0,0,0,,,,0,5,New,Partial,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
